,image,label,identifier,character,offset,font,prediction
53335,./Images/T_53335.png,19,t,T,(0 -2),YanoneKaffeesatz-Regular,t
53336,./Images/T_53336.png,19,t,T,(0 1),YanoneKaffeesatz-Regular,t
53337,./Images/T_53337.png,19,t,T,(3 -5),YanoneKaffeesatz-Regular,t
53338,./Images/T_53338.png,19,t,T,(3 -2),YanoneKaffeesatz-Regular,t
53339,./Images/T_53339.png,19,t,T,(3 1),YanoneKaffeesatz-Regular,t
53340,./Images/T_53340.png,19,t,T,(0 -5),Arial Rounded Bold,t
53341,./Images/T_53341.png,19,t,T,(0 -2),Arial Rounded Bold,t
53342,./Images/T_53342.png,19,t,T,(0 1),Arial Rounded Bold,t
53343,./Images/T_53343.png,19,t,T,(3 -5),Arial Rounded Bold,t
53344,./Images/T_53344.png,19,t,T,(3 -2),Arial Rounded Bold,t
53345,./Images/T_53345.png,19,t,T,(3 1),Arial Rounded Bold,t
53346,./Images/T_53346.png,19,t,T,(0 -5),Times New Roman Bold,i
53347,./Images/T_53347.png,19,t,T,(0 -2),Times New Roman Bold,t
53348,./Images/T_53348.png,19,t,T,(0 1),Times New Roman Bold,t
53349,./Images/T_53349.png,19,t,T,(3 -5),Times New Roman Bold,i
53350,./Images/T_53350.png,19,t,T,(3 -2),Times New Roman Bold,i
53351,./Images/T_53351.png,19,t,T,(3 1),Times New Roman Bold,t
53352,./Images/T_53352.png,19,t,T,(0 -5),SelznickNormal,t
53353,./Images/T_53353.png,19,t,T,(0 -2),SelznickNormal,t
53354,./Images/T_53354.png,19,t,T,(0 1),SelznickNormal,i
53355,./Images/T_53355.png,19,t,T,(3 -5),SelznickNormal,l
53356,./Images/T_53356.png,19,t,T,(3 -2),SelznickNormal,l
53357,./Images/T_53357.png,19,t,T,(3 1),SelznickNormal,i
53358,./Images/T_53358.png,19,t,T,(0 -5),bold,t
53359,./Images/T_53359.png,19,t,T,(0 -2),bold,t
53360,./Images/T_53360.png,19,t,T,(0 1),bold,t
53361,./Images/T_53361.png,19,t,T,(3 -5),bold,t
53362,./Images/T_53362.png,19,t,T,(3 -2),bold,t
53363,./Images/T_53363.png,19,t,T,(3 1),bold,t
53364,./Images/T_53364.png,19,t,T,(0 -5),vantage,t
53365,./Images/T_53365.png,19,t,T,(0 -2),vantage,t
53366,./Images/T_53366.png,19,t,T,(0 1),vantage,t
53367,./Images/T_53367.png,19,t,T,(3 -5),vantage,t
53368,./Images/T_53368.png,19,t,T,(3 -2),vantage,t
53369,./Images/T_53369.png,19,t,T,(3 1),vantage,1
53370,./Images/T_53370.png,19,t,T,(0 -5),Krungthep,t
53371,./Images/T_53371.png,19,t,T,(0 -2),Krungthep,i
53372,./Images/T_53372.png,19,t,T,(0 1),Krungthep,i
53373,./Images/T_53373.png,19,t,T,(3 -5),Krungthep,t
53374,./Images/T_53374.png,19,t,T,(3 -2),Krungthep,t
53375,./Images/T_53375.png,19,t,T,(3 1),Krungthep,t
53376,./Images/T_53376.png,19,t,T,(0 -5),bradybun,t
53377,./Images/T_53377.png,19,t,T,(0 -2),bradybun,t
53378,./Images/T_53378.png,19,t,T,(0 1),bradybun,t
53379,./Images/T_53379.png,19,t,T,(3 -5),bradybun,t
53380,./Images/T_53380.png,19,t,T,(3 -2),bradybun,t
53381,./Images/T_53381.png,19,t,T,(3 1),bradybun,t
53382,./Images/T_53382.png,19,t,T,(0 -5),annifont,t
53383,./Images/T_53383.png,19,t,T,(0 -2),annifont,t
53384,./Images/T_53384.png,19,t,T,(0 1),annifont,t
53385,./Images/T_53385.png,19,t,T,(3 -5),annifont,t
53386,./Images/T_53386.png,19,t,T,(3 -2),annifont,t
53387,./Images/T_53387.png,19,t,T,(3 1),annifont,t
53388,./Images/T_53388.png,19,t,T,(0 -5),SF Willamette Bold,t
53389,./Images/T_53389.png,19,t,T,(0 -2),SF Willamette Bold,i
53390,./Images/T_53390.png,19,t,T,(0 1),SF Willamette Bold,i
53391,./Images/T_53391.png,19,t,T,(3 -5),SF Willamette Bold,l
53392,./Images/T_53392.png,19,t,T,(3 -2),SF Willamette Bold,l
53393,./Images/T_53393.png,19,t,T,(3 1),SF Willamette Bold,l
53394,./Images/T_53394.png,19,t,T,(0 -5),novem___,i
53395,./Images/T_53395.png,19,t,T,(0 -2),novem___,i
53396,./Images/T_53396.png,19,t,T,(0 1),novem___,i
53397,./Images/T_53397.png,19,t,T,(3 -5),novem___,i
53398,./Images/T_53398.png,19,t,T,(3 -2),novem___,i
53399,./Images/T_53399.png,19,t,T,(3 1),novem___,t
53400,./Images/T_53400.png,19,t,T,(0 -5),SkarpaLt,t
53401,./Images/T_53401.png,19,t,T,(0 -2),SkarpaLt,t
53402,./Images/T_53402.png,19,t,T,(0 1),SkarpaLt,t
53403,./Images/T_53403.png,19,t,T,(3 -5),SkarpaLt,t
53404,./Images/T_53404.png,19,t,T,(3 -2),SkarpaLt,t
53405,./Images/T_53405.png,19,t,T,(3 1),SkarpaLt,t
53406,./Images/T_53406.png,19,t,T,(0 -5),Andale Mono,t
53407,./Images/T_53407.png,19,t,T,(0 -2),Andale Mono,t
53408,./Images/T_53408.png,19,t,T,(0 1),Andale Mono,t
53409,./Images/T_53409.png,19,t,T,(3 -5),Andale Mono,t
53410,./Images/T_53410.png,19,t,T,(3 -2),Andale Mono,t
53411,./Images/T_53411.png,19,t,T,(3 1),Andale Mono,t
53412,./Images/T_53412.png,19,t,T,(0 -5),pricedown bl_0,i
53413,./Images/T_53413.png,19,t,T,(0 -2),pricedown bl_0,t
53414,./Images/T_53414.png,19,t,T,(0 1),pricedown bl_0,t
53415,./Images/T_53415.png,19,t,T,(3 -5),pricedown bl_0,t
53416,./Images/T_53416.png,19,t,T,(3 -2),pricedown bl_0,t
53417,./Images/T_53417.png,19,t,T,(3 1),pricedown bl_0,t
53418,./Images/T_53418.png,19,t,T,(0 -5),SF Foxboro Script Bold,t
53419,./Images/T_53419.png,19,t,T,(0 -2),SF Foxboro Script Bold,t
53420,./Images/T_53420.png,19,t,T,(0 1),SF Foxboro Script Bold,t
53421,./Images/T_53421.png,19,t,T,(3 -5),SF Foxboro Script Bold,t
53422,./Images/T_53422.png,19,t,T,(3 -2),SF Foxboro Script Bold,t
53423,./Images/T_53423.png,19,t,T,(3 1),SF Foxboro Script Bold,t
53424,./Images/T_53424.png,19,t,T,(0 -5),Tall Films Expanded,t
53425,./Images/T_53425.png,19,t,T,(0 -2),Tall Films Expanded,t
53426,./Images/T_53426.png,19,t,T,(0 1),Tall Films Expanded,t
53427,./Images/T_53427.png,19,t,T,(3 -5),Tall Films Expanded,t
53428,./Images/T_53428.png,19,t,T,(3 -2),Tall Films Expanded,t
53429,./Images/T_53429.png,19,t,T,(3 1),Tall Films Expanded,t
53430,./Images/T_53430.png,19,t,T,(0 -5),AdineKirnberg-Script,q
53431,./Images/T_53431.png,19,t,T,(0 -2),AdineKirnberg-Script,j
53432,./Images/T_53432.png,19,t,T,(0 1),AdineKirnberg-Script,f
53433,./Images/T_53433.png,19,t,T,(3 -5),AdineKirnberg-Script,j
53434,./Images/T_53434.png,19,t,T,(3 -2),AdineKirnberg-Script,j
53435,./Images/T_53435.png,19,t,T,(3 1),AdineKirnberg-Script,f
53436,./Images/T_53436.png,19,t,T,(0 -5),SF Cartoonist Hand,t
53437,./Images/T_53437.png,19,t,T,(0 -2),SF Cartoonist Hand,t
53438,./Images/T_53438.png,19,t,T,(0 1),SF Cartoonist Hand,t
53439,./Images/T_53439.png,19,t,T,(3 -5),SF Cartoonist Hand,t
53440,./Images/T_53440.png,19,t,T,(3 -2),SF Cartoonist Hand,t
53441,./Images/T_53441.png,19,t,T,(3 1),SF Cartoonist Hand,t
53442,./Images/T_53442.png,19,t,T,(0 -5),AliquamRit,t
53443,./Images/T_53443.png,19,t,T,(0 -2),AliquamRit,t
53444,./Images/T_53444.png,19,t,T,(0 1),AliquamRit,t
53445,./Images/T_53445.png,19,t,T,(3 -5),AliquamRit,t
53446,./Images/T_53446.png,19,t,T,(3 -2),AliquamRit,t
53447,./Images/T_53447.png,19,t,T,(3 1),AliquamRit,t
53448,./Images/T_53448.png,19,t,T,(0 -5),BastardusSans,t
53449,./Images/T_53449.png,19,t,T,(0 -2),BastardusSans,t
53450,./Images/T_53450.png,19,t,T,(0 1),BastardusSans,t
53451,./Images/T_53451.png,19,t,T,(3 -5),BastardusSans,t
53452,./Images/T_53452.png,19,t,T,(3 -2),BastardusSans,t
53453,./Images/T_53453.png,19,t,T,(3 1),BastardusSans,t
53454,./Images/T_53454.png,19,t,T,(0 -5),LeelaUIb,t
53455,./Images/T_53455.png,19,t,T,(0 -2),LeelaUIb,i
53456,./Images/T_53456.png,19,t,T,(0 1),LeelaUIb,i
53457,./Images/T_53457.png,19,t,T,(3 -5),LeelaUIb,t
53458,./Images/T_53458.png,19,t,T,(3 -2),LeelaUIb,t
53459,./Images/T_53459.png,19,t,T,(3 1),LeelaUIb,t
53460,./Images/T_53460.png,19,t,T,(0 -5),Comic Sans MS Bold,t
53461,./Images/T_53461.png,19,t,T,(0 -2),Comic Sans MS Bold,t
53462,./Images/T_53462.png,19,t,T,(0 1),Comic Sans MS Bold,t
53463,./Images/T_53463.png,19,t,T,(3 -5),Comic Sans MS Bold,t
53464,./Images/T_53464.png,19,t,T,(3 -2),Comic Sans MS Bold,t
53465,./Images/T_53465.png,19,t,T,(3 1),Comic Sans MS Bold,t
53466,./Images/T_53466.png,19,t,T,(0 -5),SF Willamette Bold Italic,t
53467,./Images/T_53467.png,19,t,T,(0 -2),SF Willamette Bold Italic,t
53468,./Images/T_53468.png,19,t,T,(0 1),SF Willamette Bold Italic,i
53469,./Images/T_53469.png,19,t,T,(3 -5),SF Willamette Bold Italic,t
53470,./Images/T_53470.png,19,t,T,(3 -2),SF Willamette Bold Italic,t
53471,./Images/T_53471.png,19,t,T,(3 1),SF Willamette Bold Italic,t
53472,./Images/T_53472.png,19,t,T,(0 -5),SF Foxboro Script Extended Bold,t
53473,./Images/T_53473.png,19,t,T,(0 -2),SF Foxboro Script Extended Bold,t
53474,./Images/T_53474.png,19,t,T,(0 1),SF Foxboro Script Extended Bold,t
53475,./Images/T_53475.png,19,t,T,(3 -5),SF Foxboro Script Extended Bold,t
53476,./Images/T_53476.png,19,t,T,(3 -2),SF Foxboro Script Extended Bold,t
53477,./Images/T_53477.png,19,t,T,(3 1),SF Foxboro Script Extended Bold,t
53478,./Images/T_53478.png,19,t,T,(0 -5),Florsn02,t
53479,./Images/T_53479.png,19,t,T,(0 -2),Florsn02,t
53480,./Images/T_53480.png,19,t,T,(0 1),Florsn02,t
53481,./Images/T_53481.png,19,t,T,(3 -5),Florsn02,t
53482,./Images/T_53482.png,19,t,T,(3 -2),Florsn02,t
53483,./Images/T_53483.png,19,t,T,(3 1),Florsn02,t
53484,./Images/T_53484.png,19,t,T,(0 -5),Arial Italic,t
53485,./Images/T_53485.png,19,t,T,(0 -2),Arial Italic,t
53486,./Images/T_53486.png,19,t,T,(0 1),Arial Italic,t
53487,./Images/T_53487.png,19,t,T,(3 -5),Arial Italic,t
53488,./Images/T_53488.png,19,t,T,(3 -2),Arial Italic,t
53489,./Images/T_53489.png,19,t,T,(3 1),Arial Italic,t
53490,./Images/T_53490.png,19,t,T,(0 -5),thin,t
53491,./Images/T_53491.png,19,t,T,(0 -2),thin,t
53492,./Images/T_53492.png,19,t,T,(0 1),thin,t
53493,./Images/T_53493.png,19,t,T,(3 -5),thin,t
53494,./Images/T_53494.png,19,t,T,(3 -2),thin,t
53495,./Images/T_53495.png,19,t,T,(3 1),thin,t
53496,./Images/T_53496.png,19,t,T,(0 -5),BabelSans-BoldOblique,t
53497,./Images/T_53497.png,19,t,T,(0 -2),BabelSans-BoldOblique,t
53498,./Images/T_53498.png,19,t,T,(0 1),BabelSans-BoldOblique,t
53499,./Images/T_53499.png,19,t,T,(3 -5),BabelSans-BoldOblique,t
53500,./Images/T_53500.png,19,t,T,(3 -2),BabelSans-BoldOblique,t
53501,./Images/T_53501.png,19,t,T,(3 1),BabelSans-BoldOblique,t
53502,./Images/T_53502.png,19,t,T,(0 -5),TalkingToTheMoon,t
53503,./Images/T_53503.png,19,t,T,(0 -2),TalkingToTheMoon,t
53504,./Images/T_53504.png,19,t,T,(0 1),TalkingToTheMoon,t
53505,./Images/T_53505.png,19,t,T,(3 -5),TalkingToTheMoon,t
53506,./Images/T_53506.png,19,t,T,(3 -2),TalkingToTheMoon,t
53507,./Images/T_53507.png,19,t,T,(3 1),TalkingToTheMoon,t
53508,./Images/T_53508.png,19,t,T,(0 -5),nevis,t
53509,./Images/T_53509.png,19,t,T,(0 -2),nevis,t
53510,./Images/T_53510.png,19,t,T,(0 1),nevis,t
53511,./Images/T_53511.png,19,t,T,(3 -5),nevis,t
53512,./Images/T_53512.png,19,t,T,(3 -2),nevis,t
53513,./Images/T_53513.png,19,t,T,(3 1),nevis,t
53514,./Images/T_53514.png,19,t,T,(0 -5),SF Iron Gothic Bold Oblique,t
53515,./Images/T_53515.png,19,t,T,(0 -2),SF Iron Gothic Bold Oblique,t
53516,./Images/T_53516.png,19,t,T,(0 1),SF Iron Gothic Bold Oblique,t
53517,./Images/T_53517.png,19,t,T,(3 -5),SF Iron Gothic Bold Oblique,l
53518,./Images/T_53518.png,19,t,T,(3 -2),SF Iron Gothic Bold Oblique,l
53519,./Images/T_53519.png,19,t,T,(3 1),SF Iron Gothic Bold Oblique,l
53520,./Images/T_53520.png,19,t,T,(0 -5),DistTh__,t
53521,./Images/T_53521.png,19,t,T,(0 -2),DistTh__,t
53522,./Images/T_53522.png,19,t,T,(0 1),DistTh__,t
53523,./Images/T_53523.png,19,t,T,(3 -5),DistTh__,t
53524,./Images/T_53524.png,19,t,T,(3 -2),DistTh__,t
53525,./Images/T_53525.png,19,t,T,(3 1),DistTh__,t
53526,./Images/T_53526.png,19,t,T,(0 -5),verdana,t
53527,./Images/T_53527.png,19,t,T,(0 -2),verdana,t
53528,./Images/T_53528.png,19,t,T,(0 1),verdana,t
53529,./Images/T_53529.png,19,t,T,(3 -5),verdana,t
53530,./Images/T_53530.png,19,t,T,(3 -2),verdana,t
53531,./Images/T_53531.png,19,t,T,(3 1),verdana,t
53532,./Images/T_53532.png,19,t,T,(0 -5),Artbrush,t
53533,./Images/T_53533.png,19,t,T,(0 -2),Artbrush,t
53534,./Images/T_53534.png,19,t,T,(0 1),Artbrush,7
53535,./Images/T_53535.png,19,t,T,(3 -5),Artbrush,t
53536,./Images/T_53536.png,19,t,T,(3 -2),Artbrush,t
53537,./Images/T_53537.png,19,t,T,(3 1),Artbrush,t
53538,./Images/T_53538.png,19,t,T,(0 -5),Arial Narrow Bold,t
53539,./Images/T_53539.png,19,t,T,(0 -2),Arial Narrow Bold,t
53540,./Images/T_53540.png,19,t,T,(0 1),Arial Narrow Bold,t
53541,./Images/T_53541.png,19,t,T,(3 -5),Arial Narrow Bold,t
53542,./Images/T_53542.png,19,t,T,(3 -2),Arial Narrow Bold,t
53543,./Images/T_53543.png,19,t,T,(3 1),Arial Narrow Bold,t
53544,./Images/U_53544.png,20,u,U,(0 -5),zeldadxt,g
53545,./Images/U_53545.png,20,u,U,(0 -2),zeldadxt,u
53546,./Images/U_53546.png,20,u,U,(0 1),zeldadxt,y
53547,./Images/U_53547.png,20,u,U,(3 -5),zeldadxt,u
53548,./Images/U_53548.png,20,u,U,(3 -2),zeldadxt,u
53549,./Images/U_53549.png,20,u,U,(3 1),zeldadxt,y
53550,./Images/U_53550.png,20,u,U,(0 -5),Waukegan LDO Black Oblique,u
53551,./Images/U_53551.png,20,u,U,(0 -2),Waukegan LDO Black Oblique,u
53552,./Images/U_53552.png,20,u,U,(0 1),Waukegan LDO Black Oblique,u
53553,./Images/U_53553.png,20,u,U,(3 -5),Waukegan LDO Black Oblique,u
53554,./Images/U_53554.png,20,u,U,(3 -2),Waukegan LDO Black Oblique,u
53555,./Images/U_53555.png,20,u,U,(3 1),Waukegan LDO Black Oblique,u
53556,./Images/U_53556.png,20,u,U,(0 -5),BabelSans,u
53557,./Images/U_53557.png,20,u,U,(0 -2),BabelSans,u
53558,./Images/U_53558.png,20,u,U,(0 1),BabelSans,u
53559,./Images/U_53559.png,20,u,U,(3 -5),BabelSans,u
53560,./Images/U_53560.png,20,u,U,(3 -2),BabelSans,u
53561,./Images/U_53561.png,20,u,U,(3 1),BabelSans,u
53562,./Images/U_53562.png,20,u,U,(0 -5),Buran USSR_0,u
53563,./Images/U_53563.png,20,u,U,(0 -2),Buran USSR_0,u
53564,./Images/U_53564.png,20,u,U,(0 1),Buran USSR_0,u
53565,./Images/U_53565.png,20,u,U,(3 -5),Buran USSR_0,u
53566,./Images/U_53566.png,20,u,U,(3 -2),Buran USSR_0,u
53567,./Images/U_53567.png,20,u,U,(3 1),Buran USSR_0,u
53568,./Images/U_53568.png,20,u,U,(0 -5),Trebuchet MS Italic,u
53569,./Images/U_53569.png,20,u,U,(0 -2),Trebuchet MS Italic,u
53570,./Images/U_53570.png,20,u,U,(0 1),Trebuchet MS Italic,u
53571,./Images/U_53571.png,20,u,U,(3 -5),Trebuchet MS Italic,u
53572,./Images/U_53572.png,20,u,U,(3 -2),Trebuchet MS Italic,u
53573,./Images/U_53573.png,20,u,U,(3 1),Trebuchet MS Italic,u
53574,./Images/U_53574.png,20,u,U,(0 -5),Georgia,u
53575,./Images/U_53575.png,20,u,U,(0 -2),Georgia,u
53576,./Images/U_53576.png,20,u,U,(0 1),Georgia,u
53577,./Images/U_53577.png,20,u,U,(3 -5),Georgia,u
53578,./Images/U_53578.png,20,u,U,(3 -2),Georgia,u
53579,./Images/U_53579.png,20,u,U,(3 1),Georgia,u
53580,./Images/U_53580.png,20,u,U,(0 -5),Opificio,u
53581,./Images/U_53581.png,20,u,U,(0 -2),Opificio,u
53582,./Images/U_53582.png,20,u,U,(0 1),Opificio,u
53583,./Images/U_53583.png,20,u,U,(3 -5),Opificio,u
53584,./Images/U_53584.png,20,u,U,(3 -2),Opificio,u
53585,./Images/U_53585.png,20,u,U,(3 1),Opificio,u
53586,./Images/U_53586.png,20,u,U,(0 -5),Verdana Bold,u
53587,./Images/U_53587.png,20,u,U,(0 -2),Verdana Bold,u
53588,./Images/U_53588.png,20,u,U,(0 1),Verdana Bold,u
53589,./Images/U_53589.png,20,u,U,(3 -5),Verdana Bold,u
53590,./Images/U_53590.png,20,u,U,(3 -2),Verdana Bold,u
53591,./Images/U_53591.png,20,u,U,(3 1),Verdana Bold,u
53592,./Images/U_53592.png,20,u,U,(0 -5),Snowstorm Kraft_0,u
53593,./Images/U_53593.png,20,u,U,(0 -2),Snowstorm Kraft_0,u
53594,./Images/U_53594.png,20,u,U,(0 1),Snowstorm Kraft_0,u
53595,./Images/U_53595.png,20,u,U,(3 -5),Snowstorm Kraft_0,u
53596,./Images/U_53596.png,20,u,U,(3 -2),Snowstorm Kraft_0,u
53597,./Images/U_53597.png,20,u,U,(3 1),Snowstorm Kraft_0,u
53598,./Images/U_53598.png,20,u,U,(0 -5),GrutchGrotesk-CondensedLight,u
53599,./Images/U_53599.png,20,u,U,(0 -2),GrutchGrotesk-CondensedLight,u
53600,./Images/U_53600.png,20,u,U,(0 1),GrutchGrotesk-CondensedLight,u
53601,./Images/U_53601.png,20,u,U,(3 -5),GrutchGrotesk-CondensedLight,u
53602,./Images/U_53602.png,20,u,U,(3 -2),GrutchGrotesk-CondensedLight,u
53603,./Images/U_53603.png,20,u,U,(3 1),GrutchGrotesk-CondensedLight,u
53604,./Images/U_53604.png,20,u,U,(0 -5),Alice and the Wicked Monster,u
53605,./Images/U_53605.png,20,u,U,(0 -2),Alice and the Wicked Monster,u
53606,./Images/U_53606.png,20,u,U,(0 1),Alice and the Wicked Monster,u
53607,./Images/U_53607.png,20,u,U,(3 -5),Alice and the Wicked Monster,u
53608,./Images/U_53608.png,20,u,U,(3 -2),Alice and the Wicked Monster,u
53609,./Images/U_53609.png,20,u,U,(3 1),Alice and the Wicked Monster,u
53610,./Images/U_53610.png,20,u,U,(0 -5),later_on,u
53611,./Images/U_53611.png,20,u,U,(0 -2),later_on,u
53612,./Images/U_53612.png,20,u,U,(0 1),later_on,l
53613,./Images/U_53613.png,20,u,U,(3 -5),later_on,l
53614,./Images/U_53614.png,20,u,U,(3 -2),later_on,l
53615,./Images/U_53615.png,20,u,U,(3 1),later_on,l
53616,./Images/U_53616.png,20,u,U,(0 -5),Buran USSR,u
53617,./Images/U_53617.png,20,u,U,(0 -2),Buran USSR,u
53618,./Images/U_53618.png,20,u,U,(0 1),Buran USSR,u
53619,./Images/U_53619.png,20,u,U,(3 -5),Buran USSR,u
53620,./Images/U_53620.png,20,u,U,(3 -2),Buran USSR,u
53621,./Images/U_53621.png,20,u,U,(3 1),Buran USSR,u
53622,./Images/U_53622.png,20,u,U,(0 -5),Monotoon KK,u
53623,./Images/U_53623.png,20,u,U,(0 -2),Monotoon KK,u
53624,./Images/U_53624.png,20,u,U,(0 1),Monotoon KK,u
53625,./Images/U_53625.png,20,u,U,(3 -5),Monotoon KK,u
53626,./Images/U_53626.png,20,u,U,(3 -2),Monotoon KK,u
53627,./Images/U_53627.png,20,u,U,(3 1),Monotoon KK,u
53628,./Images/U_53628.png,20,u,U,(0 -5),Tall Film Oblique,u
53629,./Images/U_53629.png,20,u,U,(0 -2),Tall Film Oblique,d
53630,./Images/U_53630.png,20,u,U,(0 1),Tall Film Oblique,u
53631,./Images/U_53631.png,20,u,U,(3 -5),Tall Film Oblique,u
53632,./Images/U_53632.png,20,u,U,(3 -2),Tall Film Oblique,u
53633,./Images/U_53633.png,20,u,U,(3 1),Tall Film Oblique,u
53634,./Images/U_53634.png,20,u,U,(0 -5),Times New Roman Bold Italic,u
53635,./Images/U_53635.png,20,u,U,(0 -2),Times New Roman Bold Italic,u
53636,./Images/U_53636.png,20,u,U,(0 1),Times New Roman Bold Italic,u
53637,./Images/U_53637.png,20,u,U,(3 -5),Times New Roman Bold Italic,u
53638,./Images/U_53638.png,20,u,U,(3 -2),Times New Roman Bold Italic,u
53639,./Images/U_53639.png,20,u,U,(3 1),Times New Roman Bold Italic,u
53640,./Images/U_53640.png,20,u,U,(0 -5),Silom,u
53641,./Images/U_53641.png,20,u,U,(0 -2),Silom,u
53642,./Images/U_53642.png,20,u,U,(0 1),Silom,u
53643,./Images/U_53643.png,20,u,U,(3 -5),Silom,u
53644,./Images/U_53644.png,20,u,U,(3 -2),Silom,u
53645,./Images/U_53645.png,20,u,U,(3 1),Silom,u
53646,./Images/U_53646.png,20,u,U,(0 -5),SF Willamette,u
53647,./Images/U_53647.png,20,u,U,(0 -2),SF Willamette,u
53648,./Images/U_53648.png,20,u,U,(0 1),SF Willamette,u
53649,./Images/U_53649.png,20,u,U,(3 -5),SF Willamette,u
53650,./Images/U_53650.png,20,u,U,(3 -2),SF Willamette,u
53651,./Images/U_53651.png,20,u,U,(3 1),SF Willamette,u
53652,./Images/U_53652.png,20,u,U,(0 -5),lucid,u
53653,./Images/U_53653.png,20,u,U,(0 -2),lucid,u
53654,./Images/U_53654.png,20,u,U,(0 1),lucid,u
53655,./Images/U_53655.png,20,u,U,(3 -5),lucid,u
53656,./Images/U_53656.png,20,u,U,(3 -2),lucid,u
53657,./Images/U_53657.png,20,u,U,(3 1),lucid,u
53658,./Images/U_53658.png,20,u,U,(0 -5),arialbd,u
53659,./Images/U_53659.png,20,u,U,(0 -2),arialbd,u
53660,./Images/U_53660.png,20,u,U,(0 1),arialbd,u
53661,./Images/U_53661.png,20,u,U,(3 -5),arialbd,u
53662,./Images/U_53662.png,20,u,U,(3 -2),arialbd,u
53663,./Images/U_53663.png,20,u,U,(3 1),arialbd,u
53664,./Images/U_53664.png,20,u,U,(0 -5),Verdana Italic,u
53665,./Images/U_53665.png,20,u,U,(0 -2),Verdana Italic,u
53666,./Images/U_53666.png,20,u,U,(0 1),Verdana Italic,u
53667,./Images/U_53667.png,20,u,U,(3 -5),Verdana Italic,u
53668,./Images/U_53668.png,20,u,U,(3 -2),Verdana Italic,u
53669,./Images/U_53669.png,20,u,U,(3 1),Verdana Italic,u
53670,./Images/U_53670.png,20,u,U,(0 -5),OpenSans-Semibold,u
53671,./Images/U_53671.png,20,u,U,(0 -2),OpenSans-Semibold,u
53672,./Images/U_53672.png,20,u,U,(0 1),OpenSans-Semibold,u
53673,./Images/U_53673.png,20,u,U,(3 -5),OpenSans-Semibold,u
53674,./Images/U_53674.png,20,u,U,(3 -2),OpenSans-Semibold,u
53675,./Images/U_53675.png,20,u,U,(3 1),OpenSans-Semibold,u
53676,./Images/U_53676.png,20,u,U,(0 -5),Times New Roman Italic,u
53677,./Images/U_53677.png,20,u,U,(0 -2),Times New Roman Italic,u
53678,./Images/U_53678.png,20,u,U,(0 1),Times New Roman Italic,u
53679,./Images/U_53679.png,20,u,U,(3 -5),Times New Roman Italic,u
53680,./Images/U_53680.png,20,u,U,(3 -2),Times New Roman Italic,u
53681,./Images/U_53681.png,20,u,U,(3 1),Times New Roman Italic,u
53682,./Images/U_53682.png,20,u,U,(0 -5),InaiMathi,u
53683,./Images/U_53683.png,20,u,U,(0 -2),InaiMathi,u
53684,./Images/U_53684.png,20,u,U,(0 1),InaiMathi,u
53685,./Images/U_53685.png,20,u,U,(3 -5),InaiMathi,u
53686,./Images/U_53686.png,20,u,U,(3 -2),InaiMathi,u
53687,./Images/U_53687.png,20,u,U,(3 1),InaiMathi,u
53688,./Images/U_53688.png,20,u,U,(0 -5),Bradley Hand Bold,u
53689,./Images/U_53689.png,20,u,U,(0 -2),Bradley Hand Bold,u
53690,./Images/U_53690.png,20,u,U,(0 1),Bradley Hand Bold,u
53691,./Images/U_53691.png,20,u,U,(3 -5),Bradley Hand Bold,u
53692,./Images/U_53692.png,20,u,U,(3 -2),Bradley Hand Bold,u
53693,./Images/U_53693.png,20,u,U,(3 1),Bradley Hand Bold,u
53694,./Images/U_53694.png,20,u,U,(0 -5),AnkeHand,u
53695,./Images/U_53695.png,20,u,U,(0 -2),AnkeHand,u
53696,./Images/U_53696.png,20,u,U,(0 1),AnkeHand,u
53697,./Images/U_53697.png,20,u,U,(3 -5),AnkeHand,u
53698,./Images/U_53698.png,20,u,U,(3 -2),AnkeHand,u
53699,./Images/U_53699.png,20,u,U,(3 1),AnkeHand,u
53700,./Images/U_53700.png,20,u,U,(0 -5),Arial Narrow Italic,u
53701,./Images/U_53701.png,20,u,U,(0 -2),Arial Narrow Italic,u
53702,./Images/U_53702.png,20,u,U,(0 1),Arial Narrow Italic,u
53703,./Images/U_53703.png,20,u,U,(3 -5),Arial Narrow Italic,u
53704,./Images/U_53704.png,20,u,U,(3 -2),Arial Narrow Italic,u
53705,./Images/U_53705.png,20,u,U,(3 1),Arial Narrow Italic,u
53706,./Images/U_53706.png,20,u,U,(0 -5),Tall Film,u
53707,./Images/U_53707.png,20,u,U,(0 -2),Tall Film,u
53708,./Images/U_53708.png,20,u,U,(0 1),Tall Film,u
53709,./Images/U_53709.png,20,u,U,(3 -5),Tall Film,u
53710,./Images/U_53710.png,20,u,U,(3 -2),Tall Film,l
53711,./Images/U_53711.png,20,u,U,(3 1),Tall Film,l
53712,./Images/U_53712.png,20,u,U,(0 -5),criticized,u
53713,./Images/U_53713.png,20,u,U,(0 -2),criticized,u
53714,./Images/U_53714.png,20,u,U,(0 1),criticized,u
53715,./Images/U_53715.png,20,u,U,(3 -5),criticized,u
53716,./Images/U_53716.png,20,u,U,(3 -2),criticized,u
53717,./Images/U_53717.png,20,u,U,(3 1),criticized,u
53718,./Images/U_53718.png,20,u,U,(0 -5),AppleGothic,u
53719,./Images/U_53719.png,20,u,U,(0 -2),AppleGothic,u
